Matchday,Date,Time,Team 1,FT,HT,Team 2
37,Mon Apr 4 1994,?,Swindon Town,0-1,?,Sheffield Weds
38,Sat Apr 9 1994,?,Manchester City,2-1,?,Newcastle Utd
38,Sat Apr 9 1994,?,Coventry City,1-0,?,Tottenham
38,Sat Apr 9 1994,?,Sheffield Weds,3-1,?,QPR
38,Sat Apr 9 1994,?,Norwich City,4-5,?,Southampton
38,Sat Apr 9 1994,?,West Ham,0-1,?,Everton
38,Sat Apr 9 1994,?,Liverpool,1-0,?,Ipswich Town
38,Mon Apr 11 1994,?,Blackburn,1-0,?,Aston Villa
21,Wed Apr 13 1994,?,QPR,1-1,?,Chelsea
39,Sat Apr 16 1994,?,Coventry City,1-1,?,Sheffield Weds
39,Sat Apr 16 1994,?,Arsenal,1-0,?,Chelsea
39,Sat Apr 16 1994,?,Manchester City,1-1,?,Norwich City
39,Sat Apr 16 1994,?,Liverpool,0-2,?,Newcastle Utd
39,Sat Apr 16 1994,?,Oldham Athletic,1-2,?,West Ham
39,Sat Apr 16 1994,?,Southampton,3-1,?,Blackburn
39,Sat Apr 16 1994,?,Ipswich Town,1-1,?,Swindon Town
39,Sat Apr 16 1994,?,Sheffield Utd,1-2,?,Aston Villa
39,Sat Apr 16 1994,?,Wimbledon,1-0,?,Manchester Utd
39,Sat Apr 16 1994,?,QPR,2-1,?,Everton
39,Sun Apr 17 1994,?,Leeds United,2-0,?,Tottenham
38,Tue Apr 19 1994,?,Arsenal,1-1,?,Wimbledon
40,Sat Apr 23 1994,?,Everton,0-0,?,Coventry City
40,Sat Apr 23 1994,?,West Ham,1-2,?,Liverpool
40,Sat Apr 23 1994,?,Newcastle Utd,3-2,?,Oldham Athletic
40,Sat Apr 23 1994,?,Sheffield Weds,5-0,?,Ipswich Town
40,Sat Apr 23 1994,?,Aston Villa,1-2,?,Arsenal
40,Sat Apr 23 1994,?,Swindon Town,2-4,?,Wimbledon
40,Sat Apr 23 1994,?,Norwich City,0-1,?,Sheffield Utd
40,Sat Apr 23 1994,?,Manchester Utd,2-0,?,Manchester City
40,Sat Apr 23 1994,?,Tottenham,3-0,?,Southampton
40,Sat Apr 23 1994,?,Chelsea,1-1,?,Leeds United
40,Sun Apr 24 1994,?,Blackburn,1-1,?,QPR
30,Tue Apr 26 1994,?,Wimbledon,3-0,?,Oldham Athletic
28,Wed Apr 27 1994,?,QPR,1-1,?,Arsenal
33,Wed Apr 27 1994,?,West Ham,1-2,?,Blackburn
35,Wed Apr 27 1994,?,Newcastle Utd,5-1,?,Aston Villa
38,Wed Apr 27 1994,?,Leeds United,0-2,?,Manchester Utd
38,Wed Apr 27 1994,?,Chelsea,2-0,?,Swindon Town
41,Sat Apr 30 1994,?,Arsenal,0-2,?,West Ham
41,Sat Apr 30 1994,?,Wimbledon,2-1,?,Tottenham
41,Sat Apr 30 1994,?,Sheffield Utd,2-0,?,Newcastle Utd
41,Sat Apr 30 1994,?,Oldham Athletic,0-0,?,Sheffield Weds
41,Sat Apr 30 1994,?,Southampton,4-1,?,Aston Villa
41,Sat Apr 30 1994,?,Leeds United,3-0,?,Everton
41,Sat Apr 30 1994,?,Manchester City,2-2,?,Chelsea
41,Sat Apr 30 1994,?,QPR,1-3,?,Swindon Town
41,Sat Apr 30 1994,?,Liverpool,0-1,?,Norwich City
41,Sun May 1 1994,?,Ipswich Town,1-2,?,Manchester Utd
41,Mon May 2 1994,?,Coventry City,2-1,?,Blackburn
29,Tue May 3 1994,?,Leeds United,2-2,?,Sheffield Weds
30,Tue May 3 1994,?,QPR,0-0,?,West Ham
38,Tue May 3 1994,?,Oldham Athletic,1-1,?,Sheffield Utd
30,Wed May 4 1994,?,Manchester Utd,2-0,?,Southampton
33,Wed May 4 1994,?,Chelsea,1-2,?,Coventry City
33,Thu May 5 1994,?,Oldham Athletic,0-2,?,Tottenham
42,Sat May 7 1994,?,Tottenham,1-2,?,QPR
42,Sat May 7 1994,?,Blackburn,0-0,?,Ipswich Town
42,Sat May 7 1994,?,Sheffield Weds,1-1,?,Manchester City
42,Sat May 7 1994,?,West Ham,3-3,?,Southampton
42,Sat May 7 1994,?,Chelsea,3-2,?,Sheffield Utd
42,Sat May 7 1994,?,Newcastle Utd,2-0,?,Arsenal
42,Sat May 7 1994,?,Everton,3-2,?,Wimbledon
42,Sat May 7 1994,?,Swindon Town,0-5,?,Leeds United
42,Sat May 7 1994,?,Norwich City,1-1,?,Oldham Athletic
42,Sat May 7 1994,?,Aston Villa,2-1,?,Liverpool
42,Sun May 8 1994,?,Manchester Utd,0-0,?,Coventry City
