Matchday,Date,Time,Team 1,FT,HT,Team 2
36,Sat Apr 28 2018,14:00,Karlsruher,0-0,?,Paderborn 07
36,Sat Apr 28 2018,14:00,Fortuna Köln,0-0,?,Hansa Rostock
36,Sat Apr 28 2018,14:00,Lotte,1-3,?,W'burg Kickers
36,Sat Apr 28 2018,14:00,Hallescher,0-2,?,Magdeburg
36,Sun Apr 29 2018,14:00,Chemnitzer FC,1-2,?,Preußen Münster
36,Sun Apr 29 2018,14:00,Großaspach,2-3,?,Meppen
36,Sun Apr 29 2018,14:00,Rot-Weiß Erfurt,0-3,?,Wrd Bremen II
37,Sat May 5 2018,13:30,Hansa Rostock,4-2,?,Hallescher
37,Sat May 5 2018,13:30,Osnabrück,1-1,?,Wrd Bremen II
37,Sat May 5 2018,13:30,Preußen Münster,3-0,?,Lotte
37,Sat May 5 2018,13:30,Carl Zeiss Jena,2-1,?,Unterhaching
37,Sat May 5 2018,13:30,W'burg Kickers,1-1,?,Großaspach
37,Sat May 5 2018,13:30,Magdeburg,3-1,?,Chemnitzer FC
37,Sat May 5 2018,13:30,Paderborn 07,3-1,?,Wehen
37,Sat May 5 2018,13:30,Meppen,3-0,?,Rot-Weiß Erfurt
37,Sat May 5 2018,13:30,Zwickau,1-0,?,Fortuna Köln
37,Sat May 5 2018,13:30,Aalen,0-2,?,Karlsruher
38,Sat May 12 2018,13:30,Unterhaching,4-1,?,Osnabrück
38,Sat May 12 2018,13:30,Karlsruher,2-3,?,Carl Zeiss Jena
38,Sat May 12 2018,13:30,Chemnitzer FC,1-1,?,Hansa Rostock
38,Sat May 12 2018,13:30,Wrd Bremen II,2-1,?,Meppen
38,Sat May 12 2018,13:30,Lotte,0-1,?,Magdeburg
38,Sat May 12 2018,13:30,Rot-Weiß Erfurt,1-3,?,W'burg Kickers
38,Sat May 12 2018,13:30,Hallescher,2-0,?,Zwickau
38,Sat May 12 2018,13:30,Wehen,2-0,?,Aalen
38,Sat May 12 2018,13:30,Fortuna Köln,2-4,?,Paderborn 07
38,Sat May 12 2018,13:30,Großaspach,2-2,?,Preußen Münster
