Matchday,Date,Time,Team 1,FT,HT,Team 2
35,Sat Apr 29 2017,14:00,Jahn R'burg,0-3,?,Holstein Kiel
35,Sat Apr 29 2017,14:00,Lotte,0-0,?,Osnabrück
35,Sun Apr 30 2017,14:00,Preußen Münster,5-1,?,Zwickau
36,Fri May 5 2017,19:00,Rot-Weiß Erfurt,1-4,?,Jahn R'burg
36,Fri May 5 2017,19:00,Wrd Bremen II,1-1,?,Hallescher
36,Sat May 6 2017,14:00,Holstein Kiel,2-1,?,Hansa Rostock
36,Sat May 6 2017,14:00,Paderborn 07,1-1,?,Zwickau
36,Sat May 6 2017,14:00,Osnabrück,1-2,?,Fortuna Köln
36,Sat May 6 2017,14:00,Magdeburg,1-1,?,FSV Frankfurt
36,Sat May 6 2017,14:00,MSV Duisburg,1-1,?,Lotte
36,Sat May 6 2017,14:00,Wehen,0-0,?,Großaspach
36,Sat May 6 2017,14:00,Mainz 05 II,2-0,?,Aalen
36,Sun May 7 2017,14:00,Chemnitzer FC,0-3,?,Preußen Münster
37,Sat May 13 2017,13:30,Jahn R'burg,3-2,?,Chemnitzer FC
37,Sat May 13 2017,13:30,FSV Frankfurt,0-4,?,Wrd Bremen II
37,Sat May 13 2017,13:30,Zwickau,1-0,?,Osnabrück
37,Sat May 13 2017,13:30,Hansa Rostock,1-2,?,Rot-Weiß Erfurt
37,Sat May 13 2017,13:30,Fortuna Köln,0-3,?,MSV Duisburg
37,Sat May 13 2017,13:30,Hallescher,0-3,?,Wehen
37,Sat May 13 2017,13:30,Paderborn 07,1-0,?,Preußen Münster
37,Sat May 13 2017,13:30,Großaspach,0-1,?,Holstein Kiel
37,Sat May 13 2017,13:30,Lotte,3-3,?,Mainz 05 II
37,Sat May 13 2017,13:30,Aalen,2-2,?,Magdeburg
38,Sat May 20 2017,13:30,Holstein Kiel,3-0,?,Hallescher
38,Sat May 20 2017,13:30,Wrd Bremen II,1-0,?,Aalen
38,Sat May 20 2017,13:30,Osnabrück,0-0,?,Paderborn 07
38,Sat May 20 2017,13:30,Preußen Münster,0-1,?,Jahn R'burg
38,Sat May 20 2017,13:30,MSV Duisburg,5-1,?,Zwickau
38,Sat May 20 2017,13:30,Rot-Weiß Erfurt,4-1,?,Großaspach
38,Sat May 20 2017,13:30,Chemnitzer FC,2-0,?,Hansa Rostock
38,Sat May 20 2017,13:30,Mainz 05 II,4-0,?,Fortuna Köln
38,Sat May 20 2017,13:30,Magdeburg,2-0,?,Lotte
38,Sat May 20 2017,13:30,Wehen,4-1,?,FSV Frankfurt
