Matchday,Date,Time,Team 1,FT,HT,Team 2
35,Fri Apr 22 2016,19:00,Wrd Bremen II,1-3,?,Fortuna Köln
35,Fri Apr 22 2016,19:00,Stuttgart II,0-1,?,Energie Cottbus
35,Fri Apr 22 2016,19:00,Preußen Münster,1-2,?,Magdeburg
35,Sat Apr 23 2016,14:00,Rot-Weiß Erfurt,2-0,?,Aalen
35,Sat Apr 23 2016,14:00,Dynamo Dres,4-0,?,Wehen
35,Sat Apr 23 2016,14:00,Hallescher,1-0,?,Osnabrück
35,Sat Apr 23 2016,14:00,Mainz 05 II,1-2,?,S'gart Kickers
35,Sat Apr 23 2016,14:00,Großaspach,0-0,?,Holstein Kiel
35,Sat Apr 23 2016,14:00,W'burg Kickers,2-1,?,Hansa Rostock
35,Sun Apr 24 2016,14:00,Erzgebirge Aue,2-0,?,Chemnitzer FC
36,Fri Apr 29 2016,19:00,Fortuna Köln,0-3,?,Chemnitzer FC
36,Fri Apr 29 2016,19:00,Wehen,0-2,?,Preußen Münster
36,Sat Apr 30 2016,14:00,Aalen,3-2,?,Mainz 05 II
36,Sat Apr 30 2016,14:00,Hansa Rostock,3-1,?,Rot-Weiß Erfurt
36,Sat Apr 30 2016,14:00,Osnabrück,3-1,?,Wrd Bremen II
36,Sat Apr 30 2016,14:00,Holstein Kiel,1-0,?,Stuttgart II
36,Sat Apr 30 2016,14:00,Magdeburg,4-0,?,Großaspach
36,Sat Apr 30 2016,14:00,Energie Cottbus,1-2,?,W'burg Kickers
36,Sat Apr 30 2016,14:00,Dynamo Dres,1-1,?,Erzgebirge Aue
36,Sat Apr 30 2016,14:00,S'gart Kickers,1-0,?,Hallescher
37,Sat May 7 2016,13:30,Hallescher,3-1,?,Aalen
37,Sat May 7 2016,13:30,Wrd Bremen II,1-0,?,S'gart Kickers
37,Sat May 7 2016,13:30,W'burg Kickers,1-1,?,Holstein Kiel
37,Sat May 7 2016,13:30,Mainz 05 II,4-0,?,Hansa Rostock
37,Sat May 7 2016,13:30,Fortuna Köln,0-2,?,Erzgebirge Aue
37,Sat May 7 2016,13:30,Großaspach,0-1,?,Wehen
37,Sat May 7 2016,13:30,Chemnitzer FC,2-1,?,Osnabrück
37,Sat May 7 2016,13:30,Preußen Münster,2-3,?,Dynamo Dres
37,Sat May 7 2016,13:30,Rot-Weiß Erfurt,0-1,?,Energie Cottbus
37,Sat May 7 2016,13:30,Stuttgart II,0-1,?,Magdeburg
38,Sat May 14 2016,13:45,Wehen,3-1,?,Stuttgart II
38,Sat May 14 2016,13:45,Erzgebirge Aue,3-0,?,Preußen Münster
38,Sat May 14 2016,13:45,Magdeburg,0-1,?,W'burg Kickers
38,Sat May 14 2016,13:45,Hansa Rostock,3-1,?,Hallescher
38,Sat May 14 2016,13:45,Holstein Kiel,0-3,?,Rot-Weiß Erfurt
38,Sat May 14 2016,13:45,Osnabrück,1-3,?,Fortuna Köln
38,Sat May 14 2016,13:45,Dynamo Dres,2-1,?,Großaspach
38,Sat May 14 2016,13:45,S'gart Kickers,0-1,?,Chemnitzer FC
38,Sat May 14 2016,13:45,Aalen,1-2,?,Wrd Bremen II
38,Sat May 14 2016,13:45,Energie Cottbus,2-3,?,Mainz 05 II
