Matchday,Date,Time,Team 1,FT,HT,Team 2
35,Sat May 2 2015,14:00,Hallescher,2-1,?,Jahn R'burg
35,Sat May 2 2015,14:00,Fortuna Köln,2-2,?,Rot-Weiß Erfurt
35,Sun May 3 2015,14:00,Osnabrück,1-0,?,Hansa Rostock
35,Sun May 3 2015,14:00,MSV Duisburg,2-1,?,Preußen Münster
35,Sun May 3 2015,14:00,Dortmund II,2-0,?,Stuttgart II
36,Fri May 8 2015,19:00,Stuttgart II,3-2,?,Hansa Rostock
36,Sat May 9 2015,14:00,Preußen Münster,2-3,?,S'gart Kickers
36,Sat May 9 2015,14:00,Jahn R'burg,0-1,?,Chemnitzer FC
36,Sat May 9 2015,14:00,Energie Cottbus,0-3,?,Dortmund II
36,Sat May 9 2015,14:00,Dynamo Dres,5-1,?,Unterhaching
36,Sat May 9 2015,14:00,Wehen,1-1,?,Arminia
36,Sat May 9 2015,14:00,Holstein Kiel,4-0,?,Fortuna Köln
36,Sat May 9 2015,14:00,Mainz 05 II,1-1,?,Osnabrück
36,Sun May 10 2015,14:00,Rot-Weiß Erfurt,0-2,?,MSV Duisburg
36,Sun May 10 2015,14:00,Großaspach,2-1,?,Hallescher
37,Sat May 16 2015,13:30,Arminia,2-2,?,Jahn R'burg
37,Sat May 16 2015,13:30,Hallescher,1-2,?,Mainz 05 II
37,Sat May 16 2015,13:30,Dortmund II,2-3,?,Dynamo Dres
37,Sat May 16 2015,13:30,S'gart Kickers,0-0,?,Rot-Weiß Erfurt
37,Sat May 16 2015,13:30,MSV Duisburg,3-1,?,Holstein Kiel
37,Sat May 16 2015,13:30,Hansa Rostock,0-1,?,Energie Cottbus
37,Sat May 16 2015,13:30,Unterhaching,1-0,?,Preußen Münster
37,Sat May 16 2015,13:30,Fortuna Köln,2-1,?,Wehen
37,Sat May 16 2015,13:30,Chemnitzer FC,2-0,?,Großaspach
37,Sat May 16 2015,13:30,Stuttgart II,0-0,?,Osnabrück
38,Sat May 23 2015,13:30,Energie Cottbus,2-3,?,Stuttgart II
38,Sat May 23 2015,13:30,Mainz 05 II,1-1,?,Chemnitzer FC
38,Sat May 23 2015,13:30,Jahn R'burg,4-0,?,Fortuna Köln
38,Sat May 23 2015,13:30,Holstein Kiel,0-2,?,S'gart Kickers
38,Sat May 23 2015,13:30,Großaspach,0-1,?,Arminia
38,Sat May 23 2015,13:30,Osnabrück,2-0,?,Hallescher
38,Sat May 23 2015,13:30,Preußen Münster,1-2,?,Dortmund II
38,Sat May 23 2015,13:30,Wehen,1-0,?,MSV Duisburg
38,Sat May 23 2015,13:30,Dynamo Dres,2-1,?,Hansa Rostock
38,Sat May 23 2015,13:30,Rot-Weiß Erfurt,1-0,?,Unterhaching
